LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 12.285621533509694, 12.34654197086594, 16.04652608458409, 1.3716694772344014, 9.570701932858595, 16.23739699890272,
1, 15.972764015025438, 16.126137606390568, 15.972764015025438, 2.5396360847319075, 15.886826745613131, 16.287164619069323,
2, 15.972764015025438, 16.126137606390568, 15.972764015025438, 2.5396360847319075, 15.886826745613131, 16.287164619069323,
3, 15.972764015025438, 16.126137606390568, 15.972764015025438, 2.5396360847319075, 15.886826745613131, 16.287164619069323,
4, 15.972764015025438, 16.126137606390568, 15.972764015025438, 2.5396360847319075, 15.886826745613131, 16.287164619069323,
5, 12.13772342427093, 25.761698696411774, 24.27544684854186, 7.0650496768867255, 23.958006299055143, 25.023715196010528,
6, 12.368406842113622, 25.761415434461508, 24.736813684227243, 2.285995048850086, 24.78782321657803, 25.18826915924123,
7, 12.092563468883396, 25.76679397888115, 24.185126937766793, 8.594724220623501, 9.615023474178404, 33.670209440450144,
8, 12.368406842113622, 25.761415434461508, 24.736813684227243, 2.285995048850086, 24.78782321657803, 25.18826915924123,
9, 12.368406842113622, 25.761415434461508, 24.736813684227243, 2.285995048850086, 24.78782321657803, 25.18826915924123,
10, 7.031609105913861, 36.736570022733645, 28.126436423655445, 7.2038100324920995, 33.48799182422075, 28.782734775819762,
11, 6.888035376917807, 36.73618867689497, 27.552141507671227, 3.1423635107118177, 34.510122089168, 27.9963505959287,
12, 8.074011774600505, 36.7457246986263, 32.29604709840202, 9.819178082191781, 19.545481658216524, 40.975115535015995,
13, 6.888035376917807, 36.73618867689497, 27.552141507671227, 3.1423635107118177, 34.510122089168, 27.9963505959287,
14, 6.888035376917807, 36.73618867689497, 27.552141507671227, 3.1423635107118177, 34.510122089168, 27.9963505959287,
15, 4.467413240473269, 46.67990977800641, 35.739305923786155, 3.8545871353440915, 41.5573874445149, 36.78998818785386,
16, 2.2792473735235346, 46.67898620976199, 18.233978988188277, 9.819178082191781, 43.98143280577149, 18.894667787367514,
17, 5.836836480228001, 46.69469184182401, 46.69469184182401, 9.57557251908397, 22.043726875210226, 52.643516659975916,
18, 2.2792473735235346, 46.67898620976199, 18.233978988188277, 9.819178082191781, 43.98143280577149, 18.894667787367514,
19, 2.2792473735235346, 46.67898620976199, 18.233978988188277, 9.819178082191781, 43.98143280577149, 18.894667787367514,
20, 0.05378716251707112, 53.787162517071124, 0.8404244143292363, 7.757575757575758, 41.578690920903036, 64.0,
