LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 9.708143434517156, 9.708143434517156, 12.225069510132714, 4.631008596682407, 6.595419847328245, 12.440006197706849,
1, 26.27083506095033, 0.8228633461239814, 0.27407669865585116, 3.730262423642681, 4.363636363636363, 31.926121372031663,
2, 10.893764841576768, 10.893764841576768, 11.574625144175318, 10.646156294341525, 7.816793893129771, 11.280852618415322,
3, 28.890744206132144, 0.9028357564416295, 0.15047262607360493, 14.378971410569426, 8.727272727272727, 32.0,
4, 16.254297341620944, 16.254297341620944, 8.635095462736126, 15.558148097905079, 9.615023474178404, 8.812569973437535,
5, 30.07719788337049, 0.9489376561282871, 0.07882743739199728, 5.4066554316133, 8.793893129770993, 31.695652173913043,
6, 21.55818418614643, 21.55818418614643, 5.726392674445146, 20.669292757652997, 9.620669406928949, 5.857943352449328,
7, 29.759398991729547, 0.9489604270321922, 0.07855283534877591, 15.01142316188072, 8.793893129770993, 31.36,
8, 21.127292823495356, 21.55846206479118, 5.618674175636201, 19.875618934442464, 1.004525627044711, 6.2946064597052365,
9, 29.922652782847592, 0.9738141438204837, 0.040037655376457704, 5.72773969180341, 8.793893129770993, 30.727272727272727,
10, 25.24618311608673, 25.761411342945642, 3.3570339156276043, 24.048287327572005, 1.5974872215068867, 3.768539030526039,
11, 27.267918603949038, 0.9738542358553227, 0.03888654066783407, 19.350381912618392, 8.793893129770993, 28.0,
12, 22.541513407272216, 25.761729608311104, 3.0189526884739575, 21.142315390287582, 4.6536213056187075, 4.191356993736952,
13, 28.41886162148272, 0.9867660285237055, 0.01987237140776907, 7.781951219512195, 8.793893129770993, 28.8,
14, 24.97599825781262, 28.54399800892871, 1.6724998833356666, 23.863858626993444, 7.921384432931777, 2.3263731170336035,
15, 28.41886162148272, 0.9867660285237055, 0.01987237140776907, 7.781951219512195, 8.793893129770993, 28.8,
16, 24.97599825781262, 28.54399800892871, 1.6724998833356666, 23.863858626993444, 7.921384432931777, 2.3263731170336035,
17, 28.41886162148272, 0.9867660285237055, 0.01987237140776907, 7.781951219512195, 8.793893129770993, 28.8,
18, 24.97599825781262, 28.54399800892871, 1.6724998833356666, 23.863858626993444, 7.921384432931777, 2.3263731170336035,
19, 28.41886162148272, 0.9867660285237055, 0.01987237140776907, 7.781951219512195, 8.793893129770993, 28.8,
20, 24.97599825781262, 28.54399800892871, 1.6724998833356666, 23.863858626993444, 7.921384432931777, 2.3263731170336035,
21, 28.41886162148272, 0.9867660285237055, 0.01987237140776907, 7.781951219512195, 8.793893129770993, 28.8,
22, 24.97599825781262, 28.54399800892871, 1.6724998833356666, 23.863858626993444, 7.921384432931777, 2.3263731170336035,
23, 24.177320912303244, 0.9868294249919691, 0.018952778670093158, 17.616235452534386, 8.793893129770993, 24.5,
24, 21.854253436776915, 28.544331019463726, 1.4773921328433375, 9.819178082191781, 26.18227501142074, 3.8064442759666415,
25, 8.940821386223995, 0.9934245984693327, 0.007868923143257519, 6.832132372564718, 9.375381485249237, 9.0,
26, 23.101621512740458, 30.173546465620188, 0.7808583802138037, 22.093319573443413, 28.847451099067374, 2.053120143943731,
