LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 8.348031845406817, 2.0870079613517043, 9.893963668630303, 4.179341840161182, 6.595419847328245, 10.832096900374976,
1, 31.925536398116424, 0.25065503783645127, 0.33255767081371274, 4.668880429298721, 4.363636363636363, 3.3480698529411765,
2, 9.184066625483332, 4.592033312741666, 18.368133250966665, 8.787967686144011, 7.816793893129771, 19.210541426418164,
3, 37.731043990474994, 0.30078957262814887, 0.3275264235284288, 24.72366902917422, 8.727272727272727, 127.47967479674797,
4, 15.742724919601537, 16.06400502000157, 31.485449839203074, 13.318115461181154, 9.615023474178404, 34.79807608978248,
5, 42.371745711402625, 0.33420787083753783, 0.331029263370333, 9.228582816431258, 8.793893129770993, 127.39805825242719,
6, 31.485449839203074, 32.12801004000314, 31.485449839203074, 26.525341967884756, 9.620669406928949, 34.79807608978248,
7, 37.43236074270557, 0.33421750663129973, 0.29244031830238726, 30.87414886123503, 8.793893129770993, 126.0,
8, 22.47525195968645, 51.37200447928331, 44.9505039193729, 15.218683651804671, 30.698072805139187, 55.709015256588074,
9, 37.65452215748374, 0.3342117351255953, 0.2941759543553417, 39.96505828065403, 8.793893129770993, 126.75,
10, 22.472735415966856, 51.366252379352815, 44.94547083193371, 19.25772404528881, 38.447200804559166, 49.55386893743058,
11, 32.75433379270327, 0.33422789584391094, 0.2558932327554943, 28.31492084877063, 8.793893129770993, 126.0,
12, 14.035244755244756, 73.326993006993, 56.140979020979024, 11.674267100977199, 39.83345996049233, 66.19347396176664,
13, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 36.55155589932766, 8.793893129770993, 126.4390243902439,
14, 14.033282058453363, 73.3167389176339, 56.13312823381345, 10.418604651162791, 51.653990147783254, 60.453929539295395,
15, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 36.55155589932766, 8.793893129770993, 126.4390243902439,
16, 14.033282058453363, 73.3167389176339, 56.13312823381345, 10.418604651162791, 51.653990147783254, 60.453929539295395,
17, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 36.55155589932766, 8.793893129770993, 126.4390243902439,
18, 14.033282058453363, 73.3167389176339, 56.13312823381345, 10.418604651162791, 51.653990147783254, 60.453929539295395,
19, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 36.55155589932766, 8.793893129770993, 126.4390243902439,
20, 14.033282058453363, 73.3167389176339, 56.13312823381345, 10.418604651162791, 51.653990147783254, 60.453929539295395,
21, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 36.55155589932766, 8.793893129770993, 126.4390243902439,
22, 14.033282058453363, 73.3167389176339, 56.13312823381345, 10.418604651162791, 51.653990147783254, 60.453929539295395,
23, 16.377166896351635, 0.33422789584391094, 0.12794661637774715, 12.54594462141632, 8.793893129770993, 126.0,
24, 4.46167526231549, 93.23990752267473, 35.69340209852392, 9.819178082191781, 60.80816515889585, 42.64833297940115,
25, 3.007941976427924, 0.3342157751586582, 0.023499546690843157, 2.839501608311458, 9.375381485249237, 108.0,
26, 4.461278563172401, 93.23161732017427, 35.69022850537921, 4.854958877600387, 73.65664512503513, 38.73950795947901,
