LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 12.299379017322149, 3.0748447543305373, 15.488106910701964, 5.726435231996405, 6.595419847328245, 15.853403348073279,
1, 67.6804754413564, 0.5313756336304842, 0.7073355473984735, 8.563378665289493, 4.363636363636363, 127.36842105263158,
2, 14.322189317443893, 7.161094658721947, 29.53951546722803, 13.124341997711296, 7.816793893129771, 29.759571550350245,
3, 87.05653284495638, 0.6940093498481854, 0.45958841389946503, 50.49610687997277, 8.727272727272727, 125.44,
4, 25.24896213360171, 25.764247075103786, 51.30305698830041, 18.640661279836536, 9.615023474178404, 54.892002734108,
5, 103.8819927637072, 0.8193709991650432, 0.2722577851996165, 21.34764566883753, 8.793893129770993, 126.78260869565217,
6, 42.036653052675675, 42.894543931301705, 42.70688030160226, 32.64275839635683, 9.620669406928949, 46.03175513011578,
7, 91.77603902042475, 0.819428919825221, 0.26176201605527893, 63.83170000809913, 8.793893129770993, 112.0,
8, 37.53581447540677, 42.89807368617917, 38.20609687675332, 24.932173913043478, 7.924838709677419, 44.738471820004456,
9, 101.48589300840555, 0.9007623639799309, 0.14413240372711278, 73.47911794186435, 8.793893129770993, 112.66666666666667,
10, 56.227482840734, 64.25998038941029, 28.615772517159265, 41.43780324145762, 44.6778340475263, 34.05646939121587,
11, 88.28621700879765, 0.9008797653958944, 0.13841642228739004, 56.059765208110996, 8.793893129770993, 98.0,
12, 49.20421671978426, 64.26673204216719, 25.10419220397156, 28.372066723211763, 36.343269097462915, 37.24203113417346,
13, 68.24560320888615, 0.9478556001234187, 0.06746888820322945, 76.88443721046701, 8.793893129770993, 72.0,
14, 65.51460747511017, 85.57009955932757, 16.712910070181167, 44.30551876379691, 56.65528420142641, 25.25867269984917,
15, 68.24560320888615, 0.9478556001234187, 0.06746888820322945, 76.88443721046701, 8.793893129770993, 72.0,
16, 65.51460747511017, 85.57009955932757, 16.712910070181167, 44.30551876379691, 56.65528420142641, 25.25867269984917,
17, 68.24560320888615, 0.9478556001234187, 0.06746888820322945, 76.88443721046701, 8.793893129770993, 72.0,
18, 65.51460747511017, 85.57009955932757, 16.712910070181167, 44.30551876379691, 56.65528420142641, 25.25867269984917,
19, 68.24560320888615, 0.9478556001234187, 0.06746888820322945, 76.88443721046701, 8.793893129770993, 72.0,
20, 65.51460747511017, 85.57009955932757, 16.712910070181167, 44.30551876379691, 56.65528420142641, 25.25867269984917,
21, 68.24560320888615, 0.9478556001234187, 0.06746888820322945, 76.88443721046701, 8.793893129770993, 72.0,
22, 65.51460747511017, 85.57009955932757, 16.712910070181167, 44.30551876379691, 56.65528420142641, 25.25867269984917,
23, 46.4497017074676, 0.9479530960707674, 0.06274429129808681, 26.687516288767267, 8.793893129770993, 49.0,
24, 32.757303737555084, 85.57009955932757, 8.523584135792394, 9.819178082191781, 56.65528420142641, 28.070870535714285,
25, 8.75953110148907, 0.9732812334987855, 0.027986059773999365, 6.832132372564718, 9.375381485249237, 9.0,
26, 39.26518634451727, 102.57028269588183, 5.108480876455053, 30.644171310787083, 78.60389805097451, 17.86328125,
27, 24.332030837469638, 0.9732812334987855, 0.029675784137712536, 11.70486513321198, 9.375381485249237, 25.0,
28, 39.26326600479288, 102.56526629823446, 5.108231036337849, 34.67737894691374, 89.05104033970277, 7.777012383900929,
