LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
14, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -3259.0, 247676.0, 3211264, -3275.0, 247573.0, 262144, 2546.0, 249855.0, 3211279,
15, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -3259.0, 54025.0, 663552, -524.0, -1.0, 4608, 43241.0, 55263.0, 41487,
16, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -3259.0, 247676.0, 3211264, -3275.0, 247573.0, 262144, 2546.0, 249855.0, 3211279,
17, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -3259.0, 54025.0, 663552, -524.0, -1.0, 4608, 43241.0, 55263.0, 41487,
18, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -3259.0, 247676.0, 3211264, -3275.0, 247573.0, 262144, 2546.0, 249855.0, 3211279,
19, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -3259.0, 54025.0, 663552, -524.0, -1.0, 4608, 43241.0, 55263.0, 41487,
20, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -3259.0, 247676.0, 3211264, -3275.0, 247573.0, 262144, 2546.0, 249855.0, 3211279,
21, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -3259.0, 54025.0, 663552, -524.0, -1.0, 4608, 43241.0, 55263.0, 41487,
22, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -3259.0, 247676.0, 3211264, -3275.0, 247573.0, 262144, 2546.0, 249855.0, 3211279,
23, 17.0, 27337.0, 225792, 1.0, 27281.0, 4608, 31.0, 27344.0, 14112, -3259.0, 25983.0, 204800, -524.0, -1.0, 4608, 27359.0, 28240.0, 14112,
24, 17.0, 194545.0, 1605632, 1.0, 194481.0, 524288, 31.0, 194559.0, 1605632, -2555.0, -1.0, 25088, -3275.0, 194384.0, 524288, 3972.0, 196607.0, 1605647,
25, 17.0, 31665.0, 82944, 1.0, 31641.0, 9216, 31.0, 31664.0, 5184, -3259.0, 27364.0, 76800, -983.0, -1.0, 9216, 31679.0, 32002.0, 5184,
26, 17.0, 389105.0, 3211264, 1.0, 389041.0, 1048576, 31.0, 389119.0, 3211264, -3259.0, 388896.0, 3211264, -3275.0, 388847.0, 1048576, 3972.0, 391167.0, 3211279,
