LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
16, 257.0, 3593.0, 200704, 1.0, 3142.0, 262144, 511.0, 3847.0, 200704, -3019.0, 3502.0, 200704, -3275.0, 3142.0, 262144, 775.0, 3863.0, 200959,
17, 257.0, 16125.0, 663552, 1.0, 15726.0, 4608, 511.0, 16124.0, 2592, -3019.0, 15995.0, 663552, -524.0, -1.0, 4608, 16379.0, 16389.0, 2592,
18, 257.0, 3593.0, 200704, 1.0, 3142.0, 262144, 511.0, 3847.0, 200704, -3019.0, 3502.0, 200704, -3275.0, 3142.0, 262144, 775.0, 3863.0, 200959,
19, 257.0, 16125.0, 663552, 1.0, 15726.0, 4608, 511.0, 16124.0, 2592, -3019.0, 15995.0, 663552, -524.0, -1.0, 4608, 16379.0, 16389.0, 2592,
20, 257.0, 3593.0, 200704, 1.0, 3142.0, 262144, 511.0, 3847.0, 200704, -3019.0, 3502.0, 200704, -3275.0, 3142.0, 262144, 775.0, 3863.0, 200959,
21, 257.0, 16125.0, 663552, 1.0, 15726.0, 4608, 511.0, 16124.0, 2592, -3019.0, 15995.0, 663552, -524.0, -1.0, 4608, 16379.0, 16389.0, 2592,
22, 257.0, 3593.0, 200704, 1.0, 3142.0, 262144, 511.0, 3847.0, 200704, -3019.0, 3502.0, 200704, -3275.0, 3142.0, 262144, 775.0, 3863.0, 200959,
23, 257.0, 14407.0, 225792, 1.0, 14111.0, 4608, 511.0, 14414.0, 882, -3019.0, 14157.0, 204800, -524.0, -1.0, 4608, 14669.0, 14672.0, 882,
24, 257.0, 6265.0, 100352, 1.0, 5961.0, 524288, 511.0, 6519.0, 100352, -2555.0, -1.0, 25088, -3275.0, 5960.0, 524288, 2321.0, 6527.0, 100607,
25, 257.0, 27645.0, 82944, 1.0, 27381.0, 9216, 511.0, 27644.0, 324, -3019.0, 24310.0, 76800, -983.0, -1.0, 9216, 27899.0, 27900.0, 324,
26, 257.0, 12785.0, 200704, 1.0, 12481.0, 1048576, 511.0, 13039.0, 200704, -3019.0, 12676.0, 200704, -3275.0, 12479.0, 1048576, 2321.0, 13055.0, 200959,
27, 257.0, 28221.0, 230400, 1.0, 27941.0, 9216, 511.0, 28220.0, 900, -3019.0, 27255.0, 141489, -983.0, -1.0, 9216, 28475.0, 28478.0, 900,
28, 257.0, 25825.0, 401408, 1.0, 25521.0, 2097152, 511.0, 26079.0, 401408, -3019.0, 25630.0, 401408, -3275.0, 25517.0, 2097152, 2321.0, 26111.0, 401663,
