LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 122242.0, 338688, 17.0, 122284.0, 677376, 31.0, 122303.0, 802816, -3275.0, 104209.0, 153272, -131.0, -1.0, 864, 5023.0, 123327.0, 802831,
1, 1.0, 640391.0, 3484800, 17.0, 640407.0, 218016, 31.0, 640409.0, 217800, -3275.0, 621730.0, 509554, -66.0, -1.0, 288, 96287.0, 641746.0, 217815,
2, 1.0, 172386.0, 401408, 17.0, 172465.0, 1605632, 31.0, 172479.0, 1605632, -3275.0, 168853.0, 401408, -262.0, -1.0, 2048, 3551.0, 174527.0, 1605647,
3, 1.0, 331037.0, 1806336, 17.0, 331617.0, 112896, 31.0, 331631.0, 112896, -3275.0, 318812.0, 980411, -66.0, -1.0, 576, 96287.0, 332543.0, 112911,
4, 1.0, 136258.0, 200704, 17.0, 136401.0, 1605632, 31.0, 136415.0, 1605632, -3275.0, 133468.0, 200704, -852.0, -1.0, 8192, 2815.0, 138463.0, 1605647,
5, 1.0, 619241.0, 3359232, 17.0, 619257.0, 210816, 31.0, 619259.0, 209952, -3275.0, 608188.0, 671568, -131.0, -1.0, 1152, 96287.0, 620105.0, 209967,
6, 1.0, 272674.0, 401408, 17.0, 272817.0, 3211264, 31.0, 272831.0, 3211264, -3275.0, 267093.0, 401408, -1703.0, -1.0, 16384, 2815.0, 274879.0, 3211279,
7, 1.0, 164657.0, 903168, 17.0, 165801.0, 56448, 31.0, 165815.0, 56448, -3275.0, 153551.0, 454322, -131.0, -1.0, 1152, 96287.0, 167295.0, 56463,
8, 1.0, 118098.0, 100352, 17.0, 118369.0, 1605632, 31.0, 118383.0, 1605632, -3275.0, 115679.0, 100352, -3259.0, 118307.0, 1605632, 2447.0, 120431.0, 1605647,
9, 1.0, 290993.0, 1557504, 17.0, 291009.0, 99072, 31.0, 291011.0, 97344, -3275.0, 268526.0, 286576, -262.0, -1.0, 2304, 96287.0, 293011.0, 97359,
10, 1.0, 236482.0, 200704, 17.0, 236753.0, 3211264, 31.0, 236767.0, 3211264, -3275.0, 231644.0, 200704, -3259.0, 236636.0, 3211264, 2447.0, 238815.0, 3211279,
11, 1.0, 85697.0, 451584, 17.0, 87969.0, 29952, 31.0, 87971.0, 28224, -3275.0, 78120.0, 238374, -262.0, -1.0, 2304, 87983.0, 89746.0, 28224,
12, 1.0, 115522.0, 50176, 17.0, 116049.0, 1703936, 31.0, 116051.0, 1605632, -3275.0, 70881.0, 50176, -3259.0, 115983.0, 1703936, 2263.0, 118111.0, 1605647,
13, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -3275.0, 106744.0, 155576, -524.0, -1.0, 4608, 96287.0, 122367.0, 41487,
14, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -3275.0, 213727.0, 100352, -3259.0, 231989.0, 3407872, 2263.0, 234175.0, 3211279,
15, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -3275.0, 106744.0, 155576, -524.0, -1.0, 4608, 96287.0, 122367.0, 41487,
16, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -3275.0, 213727.0, 100352, -3259.0, 231989.0, 3407872, 2263.0, 234175.0, 3211279,
17, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -3275.0, 106744.0, 155576, -524.0, -1.0, 4608, 96287.0, 122367.0, 41487,
18, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -3275.0, 213727.0, 100352, -3259.0, 231989.0, 3407872, 2263.0, 234175.0, 3211279,
19, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -3275.0, 106744.0, 155576, -524.0, -1.0, 4608, 96287.0, 122367.0, 41487,
20, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -3275.0, 213727.0, 100352, -3259.0, 231989.0, 3407872, 2263.0, 234175.0, 3211279,
21, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -3275.0, 106744.0, 155576, -524.0, -1.0, 4608, 96287.0, 122367.0, 41487,
22, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -3275.0, 213727.0, 100352, -3259.0, 231989.0, 3407872, 2263.0, 234175.0, 3211279,
23, 1.0, 48097.0, 225792, 17.0, 54129.0, 18432, 31.0, 54128.0, 14112, -3275.0, 33418.0, 155314, -524.0, -1.0, 4608, 54143.0, 55024.0, 14112,
24, 1.0, 135906.0, 25088, 17.0, 136945.0, 2097152, 31.0, 136944.0, 1605632, -2555.0, -1.0, 25088, -3259.0, 136866.0, 2097152, 2171.0, 139007.0, 1605647,
25, 1.0, 27041.0, 82944, 17.0, 27057.0, 9216, 31.0, 27064.0, 5184, -3275.0, 23368.0, 76800, -983.0, -1.0, 9216, 27071.0, 27394.0, 5184,
26, 1.0, 272866.0, 50176, 17.0, 273905.0, 4194304, 31.0, 273904.0, 3211264, -3275.0, 135905.0, 50176, -3259.0, 273754.0, 4194304, 2171.0, 275967.0, 3211279,
