LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
14, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -3263.0, 422775.0, 4315136, -3275.0, 424812.0, 262144, 3201.0, 427135.0, 4315136,
15, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -3263.0, 67487.0, 663552, -524.0, -1.0, 4608, 40509.0, 70228.0, 55296,
16, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -3263.0, 422775.0, 4315136, -3275.0, 424812.0, 262144, 3201.0, 427135.0, 4315136,
17, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -3263.0, 67487.0, 663552, -524.0, -1.0, 4608, 40509.0, 70228.0, 55296,
18, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -3263.0, 422775.0, 4315136, -3275.0, 424812.0, 262144, 3201.0, 427135.0, 4315136,
19, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -3263.0, 67487.0, 663552, -524.0, -1.0, 4608, 40509.0, 70228.0, 55296,
20, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -3263.0, 422775.0, 4315136, -3275.0, 424812.0, 262144, 3201.0, 427135.0, 4315136,
21, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -3263.0, 67487.0, 663552, -524.0, -1.0, 4608, 40509.0, 70228.0, 55296,
22, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -3263.0, 422775.0, 4315136, -3275.0, 424812.0, 262144, 3201.0, 427135.0, 4315136,
23, 13.0, 31853.0, 225792, 1.0, 31801.0, 4608, 23.0, 31860.0, 18816, -3263.0, 30263.0, 204800, -524.0, -1.0, 4608, 31871.0, 33438.0, 18816,
24, 13.0, 306919.0, 2157568, 1.0, 306863.0, 524288, 23.0, 306925.0, 2157568, -2555.0, -1.0, 25088, -3275.0, 306361.0, 524288, 4629.0, 309231.0, 2157568,
25, 13.0, 33013.0, 82944, 1.0, 32993.0, 9216, 23.0, 33012.0, 6912, -3263.0, 28530.0, 76800, -983.0, -1.0, 9216, 33023.0, 33598.0, 6912,
26, 13.0, 613849.0, 4315136, 1.0, 613797.0, 1048576, 23.0, 613859.0, 4315136, -3263.0, 610314.0, 4315136, -3275.0, 612793.0, 1048576, 4629.0, 615733.0, 4315136,
